per,mes,orden,hogar,p3271,p6040,p6050,p6083,p3042,inglabo,rama2d_r4
2024,12,1,1,1,48,1,2,12.0,6881000.0,85.0
2024,12,1,1,2,44,1,1,3.0,221000.0,47.0
2024,12,1,1,2,36,1,2,5.0,1043000.0,81.0
2024,12,1,1,2,42,1,2,11.0,4207000.0,84.0
2024,12,5,1,2,27,3,1,5.0,1543000.0,56.0
2024,12,2,1,2,42,2,2,5.0,1168000.0,56.0
2024,12,1,1,2,45,1,2,5.0,665000.0,96.0
2024,12,3,1,1,21,12,3,6.0,953000.0,1.0
2024,12,2,1,1,31,2,2,5.0,2077000.0,47.0
2024,12,1,1,1,65,1,3,1.0,1115000.0,1.0
2024,12,1,1,2,49,1,2,11.0,5639000.0,86.0
2024,12,1,1,1,52,1,3,5.0,1065000.0,47.0
2024,12,1,1,1,63,1,2,9.0,3043000.0,46.0
2024,12,1,1,2,51,1,3,3.0,801000.0,81.0
2024,12,3,1,1,32,3,1,5.0,1632000.0,10.0
2024,12,1,1,2,39,1,2,5.0,499000.0,96.0
2024,12,2,1,1,53,3,1,5.0,1360000.0,68.0
2024,12,2,1,2,41,3,1,10.0,2397000.0,52.0
2024,12,1,1,1,67,1,3,3.0,1974000.0,49.0
2024,12,1,1,1,58,1,3,3.0,2118000.0,1.0
2024,12,1,1,1,56,1,2,5.0,2261000.0,10.0
2024,12,2,1,2,27,3,1,10.0,2483000.0,62.0
2024,12,2,1,1,40,2,2,5.0,1198000.0,11.0
2024,12,1,1,1,43,1,3,5.0,1983000.0,41.0
2024,12,3,1,1,41,3,1,9.0,1511000.0,86.0
2024,12,1,1,1,40,1,2,3.0,1017000.0,41.0
2024,12,1,1,1,53,1,2,5.0,1416000.0,55.0
2024,12,2,1,2,41,6,2,4.0,733000.0,97.0
2024,12,4,1,2,23,9,2,5.0,366000.0,47.0
2024,12,1,1,1,44,1,3,3.0,813000.0,49.0
2024,12,1,1,2,30,1,2,5.0,650000.0,81.0
2024,12,2,1,2,43,2,2,11.0,2566000.0,85.0
2024,12,1,1,2,34,1,2,8.0,1253000.0,49.0
2024,12,1,1,2,49,1,3,3.0,1109000.0,97.0
2024,12,6,1,2,18,3,1,4.0,978000.0,56.0
2024,12,1,1,1,44,1,2,3.0,850000.0,1.0
2024,12,2,1,1,38,3,1,12.0,5286000.0,62.0
2024,12,1,1,2,66,1,3,3.0,100000.0,96.0
2024,12,3,1,2,27,3,1,10.0,2166000.0,1.0
2024,12,1,1,1,31,1,3,4.0,1570000.0,47.0
2024,12,1,1,2,51,1,2,11.0,3380000.0,84.0
2024,12,1,1,2,53,1,2,3.0,1421000.0,56.0
2024,12,2,1,1,20,2,2,8.0,1363000.0,96.0
2024,12,2,1,1,52,3,3,12.0,1497000.0,94.0
2024,12,2,1,1,23,8,2,4.0,1210000.0,47.0
2024,12,1,1,2,30,1,3,5.0,1281000.0,22.0
2024,12,1,1,1,65,1,3,3.0,1358000.0,1.0
2024,12,2,1,1,55,2,2,5.0,1556000.0,84.0
2024,12,1,1,2,45,1,2,9.0,4888000.0,45.0
2024,12,3,1,1,46,3,1,1.0,746000.0,41.0
2024,12,2,1,2,43,2,2,8.0,0.0,46.0
2024,12,1,1,1,34,1,1,5.0,1388000.0,95.0
2024,12,2,1,2,49,2,3,9.0,1498000.0,69.0
2024,12,1,1,2,42,1,2,9.0,1330000.0,18.0
2024,12,1,1,2,54,1,1,3.0,126000.0,96.0
2024,12,1,1,2,62,1,3,3.0,1255000.0,85.0
2024,12,1,1,1,63,1,3,4.0,2366000.0,96.0
2024,12,1,1,1,28,1,2,5.0,1659000.0,1.0
2024,12,4,1,2,41,6,1,4.0,362000.0,81.0
2024,12,2,1,2,44,9,2,10.0,227000.0,56.0
2024,12,1,1,2,40,1,2,10.0,1869000.0,96.0
2024,12,2,1,1,29,2,2,5.0,3287000.0,87.0
2024,12,1,1,1,54,1,1,5.0,119000.0,95.0
2024,12,6,1,2,25,13,2,4.0,795000.0,32.0
2024,12,3,1,2,25,13,2,11.0,1267000.0,69.0
2024,12,2,1,2,50,3,1,5.0,643000.0,56.0
2024,12,2,1,1,53,2,2,3.0,1268000.0,49.0
2024,12,1,1,1,60,1,3,12.0,2855000.0,85.0
2024,12,1,1,1,56,1,3,5.0,1172000.0,43.0
2024,12,2,1,2,40,2,1,6.0,1428000.0,81.0
2024,12,1,1,1,50,1,2,5.0,1937000.0,46.0
2024,12,2,1,2,28,3,1,9.0,1264000.0,56.0
2024,12,2,1,1,33,2,2,5.0,1287000.0,49.0
2024,12,2,1,1,25,13,2,5.0,1425000.0,95.0
2024,12,4,1,2,40,3,1,9.0,1119000.0,70.0
2024,12,1,1,1,45,1,2,11.0,5087000.0,84.0
2024,12,1,1,2,45,1,2,5.0,287000.0,15.0
2024,12,5,1,2,24,3,1,8.0,1196000.0,62.0
2024,12,3,1,1,42,3,1,10.0,1219000.0,85.0
2024,12,1,1,1,38,1,2,9.0,1348000.0,53.0
2024,12,5,1,2,33,3,1,9.0,1331000.0,86.0
2024,12,1,1,1,43,1,2,12.0,2834000.0,85.0
2024,12,2,1,1,48,2,3,4.0,1337000.0,41.0
2024,12,1,1,2,38,1,2,5.0,629000.0,97.0
2024,12,1,1,2,66,1,3,1.0,100000.0,1.0
2024,12,1,1,1,49,1,3,5.0,1963000.0,49.0
2024,12,1,1,1,68,1,3,9.0,3737000.0,94.0
2024,12,1,1,2,66,1,2,10.0,0.0,85.0
2024,12,1,1,2,60,1,3,5.0,100000.0,47.0
2024,12,1,1,1,49,1,1,3.0,1314000.0,41.0
2024,12,2,1,1,59,2,2,3.0,1066000.0,31.0
2024,12,1,1,2,29,1,2,10.0,1024000.0,64.0
2024,12,2,1,1,46,2,2,5.0,1932000.0,1.0
2024,12,2,1,2,45,3,1,10.0,3260000.0,84.0
2024,12,1,1,1,33,1,2,10.0,7678000.0,86.0
2024,12,4,1,2,30,3,1,10.0,860000.0,84.0
2024,12,1,1,1,66,1,2,1.0,1867000.0,1.0
2024,12,4,1,1,52,6,2,6.0,1511000.0,47.0
2024,12,3,1,2,26,6,2,8.0,299000.0,81.0
2024,12,1,1,1,31,1,2,9.0,1156000.0,88.0
2024,12,1,1,2,33,1,2,8.0,2578000.0,96.0
2024,12,1,1,1,60,1,2,5.0,2016000.0,55.0
2024,12,1,1,1,34,1,2,3.0,863000.0,1.0
2024,12,2,1,2,52,2,2,11.0,7065000.0,85.0
2024,12,2,1,1,27,2,2,6.0,1416000.0,47.0
2024,12,3,1,2,23,3,1,10.0,1290000.0,74.0
2024,12,1,1,2,32,1,2,10.0,1929000.0,86.0
2024,12,1,1,1,72,1,3,3.0,154000.0,47.0
2024,12,2,1,2,37,2,2,10.0,928000.0,96.0
2024,12,3,1,2,26,3,1,10.0,2008000.0,86.0
2024,12,1,1,2,51,1,3,8.0,1440000.0,84.0
2024,12,1,1,2,35,1,1,5.0,1345000.0,56.0
2024,12,1,1,1,28,1,2,5.0,3163000.0,95.0
2024,12,1,1,1,46,1,2,5.0,1435000.0,30.0
2024,12,1,1,2,30,1,2,5.0,1368000.0,10.0
2024,12,1,1,1,28,1,2,5.0,309000.0,47.0
2024,12,3,1,1,46,7,2,1.0,1984000.0,56.0
2024,12,1,1,1,50,1,3,5.0,1299000.0,86.0
2024,12,2,1,2,36,2,2,3.0,100000.0,81.0
2024,12,3,1,2,40,7,2,8.0,2201000.0,49.0
2024,12,2,1,1,50,2,3,10.0,1736000.0,41.0
2024,12,2,1,2,42,3,1,10.0,2903000.0,85.0
2024,12,1,1,2,55,1,3,3.0,0.0,47.0
2024,12,3,1,2,50,6,1,10.0,2365000.0,85.0
2024,12,2,1,1,28,2,2,10.0,2414000.0,30.0
2024,12,1,1,2,55,1,2,12.0,3032000.0,84.0
2024,12,3,1,1,35,9,2,5.0,1504000.0,64.0
2024,12,2,1,2,31,3,1,10.0,790000.0,56.0
2024,12,1,1,2,65,1,3,10.0,5307000.0,47.0
2024,12,1,1,2,50,1,2,3.0,289000.0,47.0
2024,12,1,1,2,53,1,1,3.0,1399000.0,56.0
2024,12,1,1,2,61,1,2,11.0,6162000.0,85.0
2024,12,2,1,2,40,2,2,3.0,153000.0,81.0
2024,12,2,1,2,52,3,1,10.0,6686000.0,85.0
2024,12,4,1,2,30,7,2,8.0,1513000.0,46.0
2024,12,2,1,1,23,2,2,4.0,485000.0,95.0
2024,12,2,1,1,55,2,3,8.0,1627000.0,82.0
2024,12,5,1,1,67,13,3,3.0,1646000.0,1.0
2024,12,1,1,2,28,1,2,10.0,0.0,86.0
2024,12,2,1,2,38,2,3,12.0,3127000.0,85.0
2024,12,2,1,1,32,3,1,4.0,1714000.0,47.0
2024,12,1,1,2,21,1,2,4.0,1116000.0,97.0
2024,12,1,1,2,31,1,2,5.0,216000.0,7.0
2024,12,1,1,2,40,1,2,4.0,312000.0,47.0
2024,12,1,1,1,52,1,3,10.0,1343000.0,43.0
2024,12,1,1,1,77,1,3,3.0,1130000.0,49.0
2024,12,3,1,1,22,3,2,4.0,403000.0,45.0
2024,12,1,1,2,38,1,2,5.0,1136000.0,84.0
2024,12,1,1,2,58,1,2,3.0,255000.0,14.0
2024,12,1,1,1,49,1,2,5.0,1508000.0,80.0
2024,12,2,1,2,26,3,1,10.0,1137000.0,86.0
2024,12,1,1,1,39,1,2,3.0,0.0,10.0
2024,12,1,1,1,34,1,2,5.0,2250000.0,68.0
2024,12,1,1,2,46,1,2,10.0,1401000.0,56.0
2024,12,1,1,2,33,1,2,10.0,2284000.0,42.0
2024,12,3,1,2,29,3,1,5.0,410000.0,15.0
2024,12,1,1,2,48,1,2,5.0,487000.0,81.0
2024,12,3,1,1,30,3,1,5.0,1241000.0,53.0
2024,12,2,1,1,64,6,3,10.0,8776000.0,85.0
2024,12,4,1,2,29,3,1,10.0,1489000.0,11.0
2024,12,2,1,2,31,2,2,5.0,1486000.0,14.0
2024,12,2,1,2,48,2,2,3.0,0.0,7.0
2024,12,1,1,1,42,1,3,4.0,1875000.0,81.0
2024,12,1,1,1,79,1,3,1.0,487000.0,47.0
2024,12,1,1,1,32,1,1,10.0,2356000.0,90.0
2024,12,3,1,1,23,3,1,5.0,1955000.0,62.0
2024,12,1,1,1,63,1,3,12.0,9411000.0,86.0
2024,12,2,1,2,31,2,2,8.0,1434000.0,86.0
2024,12,1,1,2,42,1,2,11.0,2179000.0,71.0
2024,12,1,1,1,51,1,3,3.0,955000.0,1.0
2024,12,2,1,2,42,3,1,5.0,1132000.0,86.0
2024,12,2,1,2,32,2,2,5.0,1217000.0,55.0
2024,12,1,1,2,48,1,3,3.0,775000.0,47.0
2024,12,1,1,1,23,1,2,5.0,1489000.0,47.0
2024,12,2,1,2,45,2,2,3.0,1004000.0,97.0
2024,12,1,1,2,81,1,3,1.0,100000.0,15.0
2024,12,2,1,1,50,2,2,3.0,483000.0,1.0
2024,12,1,1,2,56,1,3,8.0,1353000.0,88.0
2024,12,1,1,1,42,1,1,8.0,4394000.0,50.0
2024,12,1,1,2,43,1,2,10.0,2032000.0,64.0
2024,12,1,1,1,34,1,2,12.0,4917000.0,69.0
2024,12,2,1,2,28,3,1,10.0,0.0,47.0
2024,12,1,1,2,40,1,2,5.0,340000.0,81.0
2024,12,1,1,2,57,1,1,9.0,872000.0,86.0
2024,12,1,1,2,31,1,2,5.0,2418000.0,56.0
2024,12,2,1,2,46,2,2,4.0,1518000.0,14.0
2024,12,2,1,2,22,13,2,10.0,551000.0,85.0
2024,12,2,1,1,41,2,3,3.0,390000.0,47.0
2024,12,1,1,1,66,1,3,4.0,397000.0,45.0
2024,12,1,1,1,27,1,2,5.0,1648000.0,56.0
2024,12,2,1,2,36,2,2,11.0,3305000.0,84.0
2024,12,1,1,1,27,1,2,3.0,1483000.0,52.0
2024,12,2,1,2,24,2,2,6.0,1112000.0,56.0
2024,12,3,1,2,33,3,1,8.0,2544000.0,84.0
2024,12,2,1,1,27,2,2,10.0,3257000.0,61.0
2024,12,1,1,1,54,1,2,3.0,744000.0,43.0
2024,12,2,1,1,32,3,1,9.0,2165000.0,47.0
2024,12,1,1,1,62,1,3,5.0,807000.0,49.0
2024,12,2,1,1,27,8,2,5.0,310000.0,46.0
2024,12,1,1,2,55,1,2,4.0,1025000.0,97.0
2024,12,1,1,2,40,1,2,5.0,564000.0,47.0
2024,12,1,1,1,22,1,2,5.0,1766000.0,56.0
2024,12,2,1,2,50,3,1,3.0,1315000.0,97.0
2024,12,1,1,2,34,1,2,4.0,516000.0,56.0
2024,12,1,1,1,26,1,2,3.0,1754000.0,3.0
2024,12,2,1,1,24,8,2,8.0,0.0,1.0
2024,12,1,1,1,61,1,2,10.0,5828000.0,52.0
2024,12,1,1,1,63,1,3,3.0,0.0,1.0
2024,12,2,1,2,37,2,2,10.0,2778000.0,47.0
2024,12,1,1,2,43,1,3,3.0,700000.0,56.0
2024,12,1,1,2,32,1,2,5.0,1470000.0,47.0
2024,12,1,1,1,27,1,2,4.0,1684000.0,1.0
2024,12,2,1,1,57,2,2,4.0,1106000.0,41.0
2024,12,1,1,2,28,1,2,10.0,1016000.0,73.0
2024,12,1,1,2,47,1,2,3.0,500000.0,14.0
2024,12,1,1,1,50,1,2,10.0,8749000.0,94.0
2024,12,1,1,1,30,1,2,9.0,405000.0,49.0
2024,12,1,3,1,57,1,2,1.0,960000.0,41.0
2024,12,2,1,1,32,3,1,5.0,1436000.0,10.0
2024,12,3,1,2,58,4,2,5.0,274000.0,47.0
2024,12,2,1,2,38,2,2,3.0,1268000.0,1.0
2024,12,2,1,2,51,2,2,3.0,558000.0,97.0
2024,12,1,1,2,26,1,2,6.0,1329000.0,69.0
2024,12,1,1,1,49,1,3,5.0,1568000.0,46.0
2024,12,2,1,1,28,3,1,9.0,1287000.0,68.0
2024,12,1,1,1,61,1,3,10.0,3557000.0,68.0
2024,12,3,1,2,43,7,3,6.0,654000.0,14.0
2024,12,1,1,1,59,1,2,3.0,1070000.0,1.0
2024,12,3,1,1,19,3,1,10.0,1264000.0,56.0
2024,12,1,1,2,34,1,2,5.0,1068000.0,97.0
2024,12,2,1,2,39,2,2,10.0,3390000.0,84.0
2024,12,1,1,2,47,1,1,5.0,839000.0,56.0
2024,12,5,1,2,25,8,1,5.0,1156000.0,82.0
2024,12,1,1,2,59,1,2,10.0,10585000.0,65.0
2024,12,1,1,2,42,1,2,10.0,4374000.0,84.0
2024,12,1,1,2,37,1,2,5.0,1316000.0,81.0
2024,12,1,1,1,29,1,2,4.0,2427000.0,47.0
2024,12,1,1,2,48,1,3,10.0,1368000.0,86.0
2024,12,5,1,1,28,7,2,8.0,2856000.0,86.0
2024,12,2,1,2,28,2,2,10.0,1482000.0,65.0
2024,12,3,1,1,21,9,2,5.0,613000.0,96.0
2024,12,3,1,1,28,3,1,10.0,3618000.0,84.0
2024,12,2,1,2,28,2,2,5.0,334000.0,97.0
2024,12,3,1,1,18,3,1,4.0,589000.0,41.0
2024,12,3,1,2,34,3,1,5.0,0.0,47.0
2024,12,1,1,1,65,1,2,5.0,355000.0,47.0
2024,12,3,1,2,22,13,2,5.0,742000.0,56.0
2024,12,4,1,1,41,3,1,4.0,861000.0,1.0
2024,12,4,1,2,45,3,1,5.0,553000.0,97.0
2024,12,1,1,2,54,1,2,6.0,572000.0,81.0
2024,12,1,1,2,60,1,3,4.0,601000.0,81.0
2024,12,1,1,1,46,1,2,5.0,2690000.0,47.0
2024,12,2,1,1,28,2,2,5.0,1270000.0,31.0
2024,12,1,1,2,34,1,2,4.0,1220000.0,56.0
2024,12,2,1,2,37,2,2,5.0,875000.0,56.0
2024,12,2,1,1,25,2,2,5.0,441000.0,96.0
2024,12,3,1,1,23,3,1,5.0,1385000.0,1.0
2024,12,1,1,1,64,1,3,4.0,513000.0,47.0
2024,12,1,1,2,55,1,3,1.0,0.0,7.0
2024,12,3,1,2,35,3,1,10.0,2622000.0,86.0
2024,12,1,1,1,29,1,2,5.0,1391000.0,49.0
2024,12,1,1,2,40,1,2,5.0,551000.0,56.0
2024,12,2,1,2,57,3,1,5.0,1301000.0,47.0
2024,12,1,1,1,71,1,3,13.0,463000.0,85.0
2024,12,2,1,1,46,2,3,5.0,1125000.0,47.0
2024,12,3,1,1,41,3,1,12.0,8072000.0,85.0
2024,12,1,1,2,58,1,2,3.0,550000.0,47.0
2024,12,1,1,1,72,1,2,1.0,342000.0,38.0
2024,12,1,1,2,44,1,2,13.0,6402000.0,85.0
2024,12,2,1,2,41,2,2,10.0,2741000.0,23.0
2024,12,1,1,1,33,1,2,8.0,1719000.0,35.0
2024,12,2,1,2,45,2,2,9.0,1257000.0,86.0
2024,12,1,1,1,68,1,2,5.0,198000.0,13.0
2024,12,1,1,1,30,1,2,5.0,1319000.0,36.0
2024,12,1,1,2,51,1,2,11.0,3543000.0,36.0
2024,12,1,1,2,43,1,1,6.0,1334000.0,55.0
2024,12,1,1,1,58,1,2,4.0,1586000.0,43.0
2024,12,4,1,1,21,8,2,5.0,162000.0,49.0
2024,12,1,1,2,38,1,2,5.0,500000.0,14.0
2024,12,2,1,1,22,2,3,3.0,1370000.0,49.0
2024,12,2,1,2,58,2,2,3.0,703000.0,10.0
2024,12,3,1,2,41,3,1,12.0,5728000.0,84.0
2024,12,1,1,1,37,1,2,4.0,1314000.0,25.0
2024,12,1,1,1,67,1,3,3.0,1371000.0,49.0
2024,12,1,1,1,24,1,2,5.0,1821000.0,55.0
2024,12,1,1,2,44,1,2,4.0,797000.0,97.0
2024,12,1,1,1,63,1,3,1.0,672000.0,1.0
2024,12,2,1,2,43,2,2,8.0,1188000.0,86.0
2024,12,1,1,1,48,1,2,4.0,1629000.0,97.0
2024,12,2,1,1,56,3,1,5.0,1214000.0,1.0
2024,12,1,1,1,18,1,1,5.0,1482000.0,10.0
2024,12,1,1,1,61,1,3,9.0,2660000.0,41.0
2024,12,1,1,1,38,1,2,4.0,3987000.0,10.0
2024,12,1,1,1,56,1,2,5.0,2034000.0,55.0
2024,12,2,1,2,38,3,1,8.0,1417000.0,74.0
2024,12,1,1,1,53,1,2,4.0,1211000.0,35.0
2024,12,1,1,1,58,1,2,3.0,1494000.0,41.0
2024,12,2,1,2,22,3,1,5.0,1285000.0,96.0
2024,12,1,1,2,49,1,2,3.0,521000.0,56.0
2024,12,2,1,1,24,2,2,6.0,1481000.0,47.0
2024,12,3,1,2,35,3,1,10.0,1285000.0,82.0
2024,12,2,1,1,39,2,2,3.0,1001000.0,49.0
2024,12,1,1,2,29,1,2,8.0,100000.0,81.0
2024,12,1,1,1,54,1,1,3.0,1181000.0,97.0
2024,12,2,1,1,25,2,2,5.0,921000.0,49.0
2024,12,1,1,1,18,1,2,4.0,767000.0,45.0
2024,12,1,1,2,62,1,3,4.0,661000.0,56.0
2024,12,4,1,2,60,13,3,4.0,177000.0,88.0
2024,12,2,1,1,23,3,1,5.0,1606000.0,68.0
2024,12,3,1,1,28,3,1,3.0,900000.0,49.0
2024,12,1,1,1,55,1,3,10.0,1501000.0,43.0
2024,12,2,1,2,36,2,2,8.0,1458000.0,86.0
2024,12,1,1,2,50,1,2,1.0,432000.0,97.0
2024,12,2,1,1,70,2,3,5.0,1495000.0,49.0
2024,12,1,1,2,38,1,2,4.0,749000.0,56.0
2024,12,1,1,1,64,1,3,5.0,2201000.0,41.0
2024,12,5,1,1,23,3,1,4.0,470000.0,49.0
2024,12,2,1,1,58,2,2,3.0,1597000.0,41.0
2024,12,2,1,2,39,2,2,10.0,1562000.0,42.0
2024,12,2,1,2,41,2,2,10.0,2134000.0,84.0
2024,12,2,1,2,35,3,2,5.0,2358000.0,88.0
2024,12,1,2,1,26,1,2,5.0,1978000.0,86.0
2024,12,1,1,1,46,1,2,8.0,1273000.0,43.0
2024,12,1,1,1,35,1,2,5.0,944000.0,41.0
2024,12,2,1,1,38,2,3,3.0,528000.0,1.0
2024,12,1,1,2,86,1,3,5.0,1001000.0,1.0
2024,12,1,1,2,52,1,3,5.0,1414000.0,31.0
2024,12,1,1,2,62,1,3,8.0,2154000.0,96.0
2024,12,1,1,2,26,1,2,5.0,115000.0,56.0
2024,12,2,1,1,62,2,3,4.0,792000.0,1.0
2024,12,1,1,2,42,1,2,8.0,6376000.0,47.0
2024,12,1,1,1,67,1,2,10.0,1599000.0,94.0
2024,12,3,1,1,28,3,1,5.0,1222000.0,41.0
2024,12,1,1,1,60,1,3,4.0,1369000.0,47.0
2024,12,2,1,2,52,6,3,5.0,387000.0,81.0
2024,12,1,1,2,78,1,3,3.0,229000.0,95.0
2024,12,2,1,1,56,3,1,5.0,1454000.0,47.0
2024,12,1,1,2,48,1,3,4.0,6020000.0,1.0
2024,12,1,1,1,46,1,2,10.0,5670000.0,47.0
2024,12,1,1,1,42,1,2,11.0,3897000.0,64.0
2024,12,1,1,2,57,1,1,3.0,1461000.0,47.0
2024,12,1,1,2,51,1,3,6.0,804000.0,56.0
2024,12,1,1,1,50,1,3,5.0,1331000.0,95.0
2024,12,1,1,1,49,1,2,1.0,1189000.0,49.0
2024,12,2,1,2,39,2,2,4.0,843000.0,56.0
2024,12,1,1,2,48,1,1,11.0,5201000.0,84.0
2024,12,2,1,2,29,2,2,9.0,1339000.0,22.0
2024,12,2,1,2,40,2,2,8.0,2191000.0,86.0
2024,12,2,1,2,40,2,2,10.0,5841000.0,47.0
2024,12,3,1,1,23,3,1,5.0,1413000.0,53.0
2024,12,3,1,2,26,3,1,12.0,910000.0,74.0
2024,12,2,1,2,27,6,2,5.0,1101000.0,82.0
2024,12,1,1,1,39,1,2,8.0,2453000.0,45.0
2024,12,1,1,1,54,1,2,3.0,1422000.0,74.0
2024,12,1,1,1,56,1,2,5.0,1127000.0,56.0
2024,12,1,1,2,32,1,2,10.0,6173000.0,63.0
2024,12,2,1,1,31,13,2,5.0,487000.0,96.0
2024,12,3,1,2,38,3,1,8.0,966000.0,97.0
2024,12,2,1,2,50,2,2,11.0,2711000.0,86.0
2024,12,1,1,1,38,1,3,11.0,6536000.0,84.0
2024,12,1,1,2,41,1,2,3.0,116000.0,47.0
2024,12,3,1,2,25,8,3,4.0,761000.0,81.0
2024,12,3,1,1,22,3,1,5.0,1356000.0,10.0
2024,12,2,1,2,39,2,2,5.0,1288000.0,94.0
2024,12,1,1,1,55,1,2,10.0,5488000.0,69.0
2024,12,1,1,2,37,1,2,3.0,1042000.0,56.0
2024,12,2,1,2,36,2,2,5.0,1361000.0,47.0
2024,12,1,1,1,57,1,2,9.0,3572000.0,46.0
2024,12,4,1,2,37,7,2,10.0,194000.0,96.0
2024,12,3,1,2,31,3,1,8.0,2139000.0,84.0
2024,12,2,1,1,35,2,2,3.0,163000.0,46.0
2024,12,2,1,2,42,2,3,8.0,1815000.0,86.0
2024,12,1,1,1,68,1,3,3.0,1613000.0,49.0
2024,12,1,1,1,35,1,2,4.0,1588000.0,15.0
2024,12,3,1,1,31,3,1,5.0,2622000.0,49.0
2024,12,1,1,1,41,1,3,4.0,1060000.0,49.0
2024,12,1,1,2,27,1,2,10.0,1657000.0,56.0
2024,12,1,1,1,35,1,2,10.0,4399000.0,47.0
2024,12,1,1,1,52,1,2,5.0,1463000.0,38.0
2024,12,1,1,1,30,1,2,10.0,1640000.0,47.0
2024,12,1,1,2,30,1,2,5.0,1183000.0,49.0
2024,12,1,1,1,50,1,3,10.0,2739000.0,80.0
2024,12,1,1,2,42,1,2,3.0,394000.0,97.0
2024,12,1,1,1,35,1,2,4.0,1287000.0,41.0
2024,12,2,1,1,39,2,2,4.0,1131000.0,1.0
2024,12,3,1,1,23,3,1,4.0,1191000.0,96.0
2024,12,3,1,2,43,3,1,5.0,1303000.0,86.0
2024,12,1,1,1,36,1,2,4.0,2034000.0,41.0
2024,12,1,1,1,61,1,3,9.0,3056000.0,41.0
2024,12,1,1,1,40,1,3,11.0,3064000.0,84.0
2024,12,1,1,1,27,1,3,10.0,1754000.0,47.0
2024,12,4,1,2,28,3,1,5.0,100000.0,96.0
2024,12,3,1,1,29,3,1,5.0,511000.0,49.0
2024,12,2,1,2,55,3,1,9.0,1781000.0,86.0
2024,12,3,1,1,40,3,1,4.0,841000.0,41.0
2024,12,2,1,2,21,3,1,6.0,627000.0,74.0
2024,12,3,1,2,46,3,1,4.0,100000.0,47.0
2024,12,1,1,2,54,1,2,9.0,0.0,47.0
2024,12,2,1,2,38,2,2,12.0,5565000.0,85.0
2024,12,1,1,1,26,1,2,10.0,2641000.0,85.0
2024,12,1,1,1,65,1,2,3.0,1792000.0,55.0
2024,12,1,1,2,31,1,2,5.0,1063000.0,10.0
2024,12,2,1,2,44,2,2,10.0,2994000.0,85.0
